Outlying_polar,Skewed_polar,Clumpy_polar,Sparse_polar,Striated_polar,Convex_polar,Skinny_polar,Stringy_polar,Monotonic_polar,Outlying_contour,Skewed_contour,Clumpy_contour,Sparse_contour,Striated_contour,Convex_contour,Skinny_contour,Stringy_contour,Monotonic_contour,No_of_max_ponits,No_of_min_points,diameter,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,compactness,NF,Perimeter_ratio_diameter,Perimeter_ratio_length,Perimeter_ratio_lw,No_of_Convex_points,perimeter_convexity,area_convexity,area_ratio_convexity,equivalent_diameter,cx,cy,eccentriciry,contrast,correlation_texture,inverse_difference_moments,entropy,Mean_R_val,Mean_G_val,Mean_B_val,Std_R_val,Std_G_val,Std_B_val,correlation,Shape_label,id,Diamond,Heart_shape,Needle,Round,Simple_round,Predicted_shape_label
0.0,0.19007177288645885,-0.5042222799994559,0.3186377197994207,-1.0576240658913092,-0.04995085555097288,0.6301008570385459,0.7379099541429391,0.15109524792766182,0.0,2.0623719250772603,0.17534224815523627,0.49875186660308524,-2.241925869049868,0.3480145139910861,0.6551011588227412,0.0,-0.20906808152476936,-0.3333333333333333,-0.5,0.01036463610495406,0.7020254097815172,0.3446241025319925,0.03656308511838748,0.37300343074313447,0.22852039676659847,0.3442464235759122,0.31993376524107725,-0.22838856124961043,-0.18271735416303567,0.3636256180047185,-0.2362852395132453,-0.026809455390619012,1.1935483870967742,-0.2420220892647474,0.007244624347858258,-0.007355885705051116,0.6135278811337636,-0.028188199100388816,1.1425180501970806,-0.2956833460427846,0.7047635462085726,0.1364277058965046,-0.2310194612895901,0.8433161028957091,-0.5378791443599839,-0.8806154114814592,-0.9092313944680477,0.851087688483681,1.4919849126231046,1.0299204828438762,-0.16124886710419611,Heart_shape,1001,0.002,0.997,0.0,0.0,0.001,Heart_shape
0.0,0.24923958654573883,-1.027450075648447,-0.019911551238907664,-0.05142273897361744,0.9654980848655356,-0.6325219054256729,-0.23549528173841056,1.4257347773580575,0.0,0.057189568782888334,1.1210950627198037,-0.17147449889962793,0.145911304917715,5.41900022721398,-0.7028105969760639,0.0,2.8960576328153858,-0.3333333333333333,-1.0,0.6625387762065005,-0.45700070063460896,0.04015329420540196,0.6605137156967948,-0.7547648497165834,-0.9849920866276315,-0.587403657060965,-0.8481949253574117,1.1892617302533874,2.1419594680332787,-0.7222588988548535,1.6949443329053417,0.06910622693705373,-0.0967741935483871,0.34469201236304553,-0.4040719086170895,0.41912429966343856,-0.49183720077254084,0.40309781073366663,-0.2794163473131917,0.7172852196061883,0.13663195582155707,-0.33403476005451466,-0.015980409597207274,0.14101818128395963,0.36287390375947826,0.21749478391748808,0.24085131713935345,-0.257747806975113,-0.29203593216136287,-0.14310137068146397,1.8217899247154716,Diamond,618,0.989,0.002,0.002,0.0,0.007,Diamond
0.0,0.12743074186403522,0.06965239207630967,-1.4805909985399675,-0.8102449466087809,0.6940414887729445,0.30024882956934573,-0.17254092175531266,0.9353250285710157,0.0,0.034517722951442315,0.8997216152258717,-0.2511490663066738,-1.5286944757681582,17.088649868620276,-0.3095683345369887,-1.188227165662455,2.9727070287026445,-0.3333333333333333,-1.0,-0.8192894260588851,-0.30236757669406644,-0.8197981068361043,-0.7609173532004398,-0.2510307605864396,0.04677833776363801,0.3944251501307163,0.3439547442090623,-0.24308255525016062,-0.00539172176879909,-0.030077429315389828,-0.15599690421464565,-0.22113593036787085,-0.1935483870967742,-0.009303040264056183,-0.3944176972461582,0.4089035010879417,-0.3137152184208337,-0.16272303758198983,0.5972463426669983,0.018745298591138656,0.12699523890933975,0.0872068278320084,-0.10184046593623707,0.29246047845561624,0.4211094984615453,0.15527926582380286,0.2416909291313255,-0.04127929288082273,0.6063958636776852,0.2815607064298937,1.844120880803431,Simple_round,954,0.139,0.003,0.0,0.0,0.858,Simple_round
0.0,-0.8975583636098747,0.06943437984594339,-1.8643168497005895,0.42856432561010127,-0.42182191801911806,-1.092018237842192,0.7379099541429391,-0.4486295350283635,0.0,-0.5525700605130068,-0.07765646808293995,-0.9564306295293769,0.3898227433902646,-0.13991287226396495,-0.9537984084901876,0.0,0.3251054232264373,-0.3333333333333333,-0.5,0.6797177693062021,-0.8525010860958052,-0.02717577458671632,0.6769526334354539,-1.1898766763795408,-1.3369969370585666,0.8314759979340756,-1.3599751085929825,3.301298184642847,6.445086810855389,-0.8087952021282951,5.730702646335817,0.8864169713575282,-0.12903225806451613,0.5408771907570816,-0.12726821563082164,0.13012107980733997,-1.0353096745174466,1.5763009500102472,0.17230478946769523,0.8387636483401626,0.04848272836997357,-1.5229906064733125,0.024538374563063972,-0.05176129038871386,0.8142711641341706,0.5661064179682684,0.6553569559382785,-1.3636943083379436,-1.062260899115192,-0.9599470070349008,-0.8164080172060384,Needle,580,0.025,0.0,0.975,0.0,0.0,Needle
0.0,-0.7937037574037044,-0.039640253466768624,-0.1622177786241744,0.10587032658403223,0.16894411145782778,-0.8032220391873394,-0.23549528173841056,0.30787965119380445,0.0,0.3044196040207663,0.15237203325090906,-0.6004114922302306,0.29978753739781344,-0.2037696072594084,0.24528164621135498,0.0,-0.21603186497577703,0.0,-0.5,-0.5908733865841332,0.4367593144398774,-0.1343234247262436,-0.9542469055742138,1.3699320921841933,2.462402122602389,-0.9137984978425696,0.6093483913904882,-0.3878247943741012,-0.7507334536104253,0.6447284769069154,-0.8962220918780723,-1.2083456575764837,0.16129032258064516,-0.09885895149006234,0.27188450153082994,-0.2723617240807427,0.3963387859884991,-0.3103280776243546,0.22561003961258094,-1.540231946652387,-0.8980059684689421,0.9031843354431618,1.185856586433484,-0.9147960088315097,-0.46954837491835427,-0.3821894272141289,-0.47006433899521316,0.2902621438741912,0.4026239407860575,0.4594509639562807,-0.12283398935072468,Diamond,46,0.948,0.003,0.0,0.004,0.045,Diamond
0.0,0.43622720621689426,-0.6553002037396164,1.717635794240265,-1.2168213090351727,0.13153469241571092,0.4434184062416723,-0.19102661031942414,-0.12760625096301062,0.0,0.25034525426602705,1.2980068175680237,-0.21194760302417973,-0.1752233772690415,-0.2609810594695168,0.5103034520374197,0.0,0.39763039338367684,0.0,-0.5,0.29934527021539514,0.26914239183345684,0.023007892717445744,0.3359434661945047,-0.025890549211393346,-0.28264278051090175,-0.3389244723129309,0.15787420441858768,-0.12093613732749832,0.27322015527071536,-0.37759360151260835,0.015812257321628265,-0.7768976579684909,0.6451612903225806,0.27733992790896767,-0.3764523841799947,0.3899113813662162,0.25068124203169645,-0.5069828710020673,0.2703739887223974,0.24324589845258207,0.39843078741714183,0.011746915558475596,-0.23389528844214702,0.5520157459332844,-0.16782732015549792,-0.33854237935986836,-0.4145620616938562,0.3777432854153381,0.6677939402683807,0.5702561297393767,0.7973906143316855,Diamond,764,0.867,0.091,0.0,0.0,0.042,Diamond
0.0,-0.22574990958739657,0.28608415355943,-0.09288177913200416,0.5825892899943782,-0.4686524859474426,0.071919336463775,0.7379099541429391,0.24335232235119839,0.0,-0.7180808905949188,0.3268657057338423,-0.15675212182677237,0.576350845528407,-0.41104461012471744,1.0647609881753761,0.0,1.1324407494138746,0.6666666666666666,1.0,-0.2293877358379533,0.5829264991673888,0.08916251863909366,-0.18974640475014407,0.3846074511422864,0.3827031281237285,0.4038820746516466,0.4957077848102245,-0.32952711936631424,-0.27315354513940004,0.3777537013725613,-0.34496428374945876,-0.2600559897827047,-0.16129032258064516,-0.3429745199120885,-0.1986891400322577,0.20389543333205293,0.5178665661587172,-0.4373489745419478,-0.5884859396189074,-0.4638241343846127,-0.6807014571939862,0.6760084521711203,0.8186427970670495,-0.656184166051585,-0.6863729682034019,-0.8420474822250867,-0.8147702026717846,-0.025624640532978082,0.13534051039667955,0.28612961409228027,-1.2781203961399035,Simple_round,336,0.081,0.001,0.0,0.001,0.917,Simple_round
0.0,4.523764638873127,-0.04630579772980972,76.10354641444025,-5.528485778749181,16.831569129993348,0.5716732702117583,-6.204519897805838,-0.2681618077834501,0.0,2.21652960908014,2.75681469415371,67.24868414277283,-7.224525398219926,25.14015661902025,0.3979631909736495,-10.377373513769054,-0.21436085324062074,2.6666666666666665,4.0,0.2767250871800254,-0.1475849042777594,0.028530259340504016,0.22363587442407523,-0.2985929834284341,-0.4860665614141751,-0.7926231681895567,-0.4179482399068599,0.4324454176168727,0.633999911347835,-0.3463520280487172,0.41545792996452974,0.07613813386177827,-0.5806451612903226,-0.22523708282583763,1.393004731016594,-1.3204996340126511,-0.14817191852487002,-0.8892931210279661,-0.03105918895956974,0.421970139369374,0.329101623493738,-0.014437039336655461,-0.19165183450424705,0.35133891147195523,0.38022417542757364,-0.15752431422623864,0.2697620100355619,-0.1597685805439066,0.9959207947845851,-0.03714075500429274,-0.13357471193937293,Diamond,834,0.874,0.022,0.006,0.011,0.087,Diamond
0.0,0.1830628326838425,0.37577342683662274,0.053831016314356626,-0.46610444239777615,1.2223868563515452,-0.26058757776039326,-0.19102661031942414,0.9907695359658228,0.0,-0.8337280491677853,0.5381580622974571,0.12103423803415939,0.19791000294713143,-0.08900487649903689,-0.20499045023038198,0.0,0.40518093439858094,-0.3333333333333333,-1.0,-0.8737059558771696,-0.019960235060294207,-0.6854396081053891,-0.907839077210455,0.13148198053949145,0.6808067690157349,0.7440915192997425,0.7246995596588949,-0.44213353366648356,-0.3534836409734365,0.28289109247109556,-0.4711720467663837,-0.327429421272934,0.6774193548387096,0.19306139592293628,-0.44734288254580046,0.46506209193875697,-0.01954845064972455,-0.6189105072776419,0.43913085630512955,-0.6515881031978296,-0.14360920769389796,0.3291301974844239,0.3684529737008467,0.2076679735751551,0.14951942314794167,-0.02987073545221695,-0.15207058795302336,0.004439197296128241,0.7162466450932446,0.33732942133872623,0.8073320241989796,Diamond,526,0.901,0.001,0.0,0.0,0.098,Diamond
0.0,-1.2568584958473485,0.8486417149273273,-1.3845246408091656,0.16334279255963338,0.1368359726022735,-1.1176290720915887,-0.2731393193507854,0.8592399609550309,0.0,-0.5921540072151836,-0.3651237190187396,-1.0198201344625855,0.09745568584756459,0.28072253598504193,-1.7898200615028588,-1.0466304465734608,0.7885141239318472,0.0,-0.5,-1.1489832426093731,-0.5015167954154419,-1.1495595855090475,-1.946542474087744,0.8160845497979925,4.424997132848188,-0.4817117358678206,0.4266412852437892,-0.29149244729736856,-0.746435390783814,-0.016545742898497025,-1.0053739907951524,-0.9020610755913435,-0.25806451612903225,0.08959232950517888,-0.23763148274281068,0.24435172548014658,-0.5459306563033975,0.5825986028200013,-0.37198517272216336,-0.22144460651345496,-0.7948308869678308,0.6453104971158411,1.1352425644910948,-1.438071128757557,0.43083108611535365,0.370780132829929,0.3282954293852967,-0.6065792943637859,-0.32469729821085663,-0.33440016834096997,-1.1168514757882495,Diamond,60,0.932,0.001,0.002,0.003,0.062,Diamond
0.0,0.285561378255485,0.14173310499546882,0.01448401362703621,0.5934787985979443,-0.47260673015605487,1.2888371322029617,0.7379099541429391,-0.5114273889563292,0.0,0.011507384183650209,-0.7745529712614408,-0.14249989365679963,0.19491137169513337,-0.35894938222150025,0.4057319308712607,0.0,-0.18988005004415526,0.6666666666666666,1.0,-0.5496347279293902,-0.009919550397462461,-0.4216521226734047,-0.5504483827957186,-0.010382639502847745,0.19533445312339615,0.3377035041412244,0.3102006974138666,-0.22234990313402014,-0.11257472994869266,0.15023195076144732,-0.219473751315948,-0.03780705097872177,-0.0967741935483871,-0.32749720878024013,0.10381934590770683,-0.10489407540413213,-0.009696704014001667,0.6486600486741194,0.11805791599190794,-0.2624559443596473,-0.45256909772462844,0.5656219956738383,0.4642104533416121,-0.04100113951453688,0.40056390699534544,0.654762825055202,0.3270944080310157,0.18535444521911867,0.568137314656789,0.38379047638855535,-0.22595980097268642,Simple_round,501,0.042,0.001,0.0,0.0,0.957,Simple_round
0.0,-0.37974201837915195,-0.4454411516412217,0.7503068198650052,0.4435877746938386,-0.4476172032311361,0.6270156769749432,0.7379099541429391,-0.5806672288124792,0.0,-0.49604424383035894,-0.1384680223275129,-0.07647307725889603,0.3069854132557941,-0.3913840101681048,-0.20604735290624343,0.0,0.17737868671210624,-0.3333333333333333,-0.5,0.5491836109898939,0.24822803749778483,0.42388859335947077,0.5398236984504133,-0.054061403019453835,-0.3805722977656168,-0.681355997481481,-0.2773006382983489,0.26427994366017366,0.4170746259251452,-0.19903798192468916,0.2513684228705155,-0.05449559826383494,-0.3225806451612903,-0.9094772543769769,0.351886484628169,-0.35108217702008326,0.2319873845644538,0.43069419218239585,-0.7898115218579339,0.34264902803274505,0.15226907778037263,-0.117487932623022,-0.10201665975990352,0.5928119100333349,-0.0929802565820384,-0.19900784680805536,0.7806885905351539,0.3293154206247871,0.23921818991100077,-1.1052258278739326,0.6374528675121393,Diamond,931,0.941,0.022,0.0,0.001,0.036,Diamond
0.0,0.2681310286727927,0.44018106754240494,-0.13442942085105053,-0.03712336937746912,-0.4006787038830191,0.13621064613696038,0.7379099541429391,-0.5271446849438047,0.0,0.6823762550795613,0.14866974118591286,-1.0425574309272834,0.29795369186479304,-0.3539135876417043,-0.4223593784131528,0.0,-0.08498065053108676,0.3333333333333333,0.0,0.7285202797670075,1.7627428386843025,1.0291757221592917,0.6380346156469124,0.6839862173323761,0.1854850540624839,1.0892669871449456,0.577529815605211,-0.37200826424588457,-0.14293014690406927,0.2467380515361523,-0.2244907411736844,-0.11189860898981213,0.7419354838709677,0.15385306937752147,-0.5030405976833369,0.5245008626899669,1.3658136400987873,-1.2374962466817314,1.6971142609014098,0.04900602721825734,-0.5663863552264503,0.5413169964748589,0.7688791804475368,-0.38354839895081866,-2.085204103707871,-3.8157602852318475,-3.175432102946223,-0.19067533460321368,0.22694212922778487,-0.18332099590613515,0.3628077357111131,Simple_round,213,0.035,0.001,0.0,0.0,0.964,Simple_round
0.0,-0.7476712316841996,-1.044999700832118,-1.438948136862822,0.1220861069981477,0.26795222819230274,-0.3876789412664598,-0.21027847424228993,0.756564529997669,0.0,0.39434460099639784,0.3088331741134255,0.7798874776959038,0.5886717328770203,-0.1510850081893101,-0.21242066108779362,0.0,0.8754451996371002,-0.3333333333333333,-1.0,-1.0122959795117754,0.3061302163443025,-0.3588826299581584,-0.8428920412771842,0.8080188088894555,1.5165744563895593,-0.33714557244377974,0.7597412437008377,-0.4577515893087435,-0.7052630913891343,1.1118747997162701,-0.7504447599488395,-0.9930532087253919,0.16129032258064516,-0.35176434152462854,-0.18101696010435106,0.185590114831584,0.28344876981349465,0.2864634730795834,-0.5448205693357491,-2.5224130887448406,-0.27830567145513097,0.4249769668323235,0.3090973887818658,0.17855360328961833,0.016457731270318285,0.15301916579266586,-0.0678859126514295,0.2246453615021555,0.4685871270329148,0.3774034041948243,1.069717523359289,Simple_round,67,0.103,0.003,0.0,0.0,0.894,Simple_round
0.0,-1.0188712738375474,-0.11327987361998708,1.4875843754628988,0.41538247585538535,-0.40920463780986727,-0.1732022143608977,0.7379099541429391,1.075828930991483,0.0,0.32966394664495285,-0.25239214288198925,0.795917316479612,0.09392102023794309,-0.3286497166974571,0.527506738868939,0.0,0.027851563365769362,-0.3333333333333333,-0.5,0.5073269625222584,0.8601699319330113,0.4730162442947492,0.4825685584153553,0.3898461130288307,0.01449132806380205,-0.13328323359258254,0.3474378671314062,-0.2451888889708046,-0.022302864673976967,-0.1000095356520373,-0.20016330162952187,-0.6521150140447929,1.5483870967741935,0.2724452379857359,-0.4126800811438579,0.42824640129573277,0.7363568534430032,0.9749782756760182,-0.09518016757031056,-0.11551589740975915,0.4846535163381034,-0.1395647232013709,-0.26065555945874724,0.7709892246566028,-1.0390429572602773,-0.6019066334476918,-0.6709227947464845,0.8070015374228842,0.12303267521416485,0.4260460479710421,-0.5581444555967375,Heart_shape,1036,0.0,1.0,0.0,0.0,0.0,Heart_shape
0.0,-0.6870198051251206,-0.3438302029711832,0.08405806301445853,0.25811655231617514,0.1020042670184431,-0.8408267067963154,0.7379099541429391,1.223752846395252,0.0,1.0919098152248985,5.042683177166445,-0.4698489030978311,0.023389357797109774,-0.3574971788156141,0.5156163918744465,0.0,0.7017481510204857,-0.3333333333333333,-1.0,-0.26614833000696597,0.43227884210597156,0.11921662909732199,-0.17297913616040858,0.26089485064883916,0.24371114888343406,0.24670290184784532,0.25938766000029156,-0.19000108071888358,-0.20690821205523932,0.4734573774219318,-0.23265777310044733,0.05756415609148279,-0.41935483870967744,-1.0897156872755482,0.023453688709651803,-0.02379413683286094,0.39253649521698997,0.6750110065338384,-0.06652948382541117,-0.39624038244405996,-0.6804924741365144,0.5892422588527187,0.7457615649924565,-0.6921525341523681,-0.45138606790651514,-0.2603081897416245,-0.4464778953533382,-0.022955596409138815,-0.42149491074258405,0.05229133430857361,0.9797646647297737,Simple_round,362,0.043,0.001,0.0,0.002,0.954,Simple_round
